module id,category,module gds name,origin x [um],origin y [um],count,wchannel [nm],num fingers,lchannel [nm],lcontact [nm],loverlap [nm],gate asymmetry [nm],w_nmos [nm],w_pmos [nm],module description
'4475',FINGERED FET,mod_fingered_w_sweep_pmos_nf_2_lc_0.16_lch_0.10_lov_0.04_gateasym_0.00_w_16.0,17200,20880.0,2,16000.0,2,100.0,160.0,40.0,0.0,None,None,"3-Terminal Fingered FETs PMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'4476',FINGERED FET,mod_fingered_w_sweep_nmos_nf_64_lc_0.16_lch_0.08_lov_0.04_gateasym_0.00_w_1.0,17300,10080.0,2,1000.0,64,80.0,160.0,40.0,0.0,None,None,"3-Terminal Fingered FETs NMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'4477',FINGERED FET,mod_fingered_w_sweep_nmos_nf_32_lc_0.16_lch_0.08_lov_0.04_gateasym_0.00_w_1.0,17300,12240.0,2,1000.0,32,80.0,160.0,40.0,0.0,None,None,"3-Terminal Fingered FETs NMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'4478',FINGERED FET,mod_fingered_w_sweep_nmos_nf_16_lc_0.16_lch_0.08_lov_0.04_gateasym_0.00_w_1.0,17300,14400.0,2,1000.0,16,80.0,160.0,40.0,0.0,None,None,"3-Terminal Fingered FETs NMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'4479',FINGERED FET,mod_fingered_w_sweep_nmos_nf_8_lc_0.16_lch_0.08_lov_0.04_gateasym_0.00_w_1.0,17300,16560.0,2,1000.0,8,80.0,160.0,40.0,0.0,None,None,"3-Terminal Fingered FETs NMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'4480',FINGERED FET,mod_fingered_w_sweep_nmos_nf_4_lc_0.16_lch_0.08_lov_0.04_gateasym_0.00_w_1.0,17300,18720.0,2,1000.0,4,80.0,160.0,40.0,0.0,None,None,"3-Terminal Fingered FETs NMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'4481',FINGERED FET,mod_fingered_w_sweep_nmos_nf_2_lc_0.16_lch_0.08_lov_0.04_gateasym_0.00_w_1.0,17300,20880.0,2,1000.0,2,80.0,160.0,40.0,0.0,None,None,"3-Terminal Fingered FETs NMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'4482',FINGERED FET,mod_fingered_w_sweep_pmos_nf_64_lc_0.16_lch_0.08_lov_0.04_gateasym_0.00_w_1.0,17350,10080.0,2,1000.0,64,80.0,160.0,40.0,0.0,None,None,"3-Terminal Fingered FETs PMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'4483',FINGERED FET,mod_fingered_w_sweep_pmos_nf_32_lc_0.16_lch_0.08_lov_0.04_gateasym_0.00_w_1.0,17350,12240.0,2,1000.0,32,80.0,160.0,40.0,0.0,None,None,"3-Terminal Fingered FETs PMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'4484',FINGERED FET,mod_fingered_w_sweep_pmos_nf_16_lc_0.16_lch_0.08_lov_0.04_gateasym_0.00_w_1.0,17350,14400.0,2,1000.0,16,80.0,160.0,40.0,0.0,None,None,"3-Terminal Fingered FETs PMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'4485',FINGERED FET,mod_fingered_w_sweep_pmos_nf_8_lc_0.16_lch_0.08_lov_0.04_gateasym_0.00_w_1.0,17350,16560.0,2,1000.0,8,80.0,160.0,40.0,0.0,None,None,"3-Terminal Fingered FETs PMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'4486',FINGERED FET,mod_fingered_w_sweep_pmos_nf_4_lc_0.16_lch_0.08_lov_0.04_gateasym_0.00_w_1.0,17350,18720.0,2,1000.0,4,80.0,160.0,40.0,0.0,None,None,"3-Terminal Fingered FETs PMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'4487',FINGERED FET,mod_fingered_w_sweep_pmos_nf_2_lc_0.16_lch_0.08_lov_0.04_gateasym_0.00_w_1.0,17350,20880.0,2,1000.0,2,80.0,160.0,40.0,0.0,None,None,"3-Terminal Fingered FETs PMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'4488',FINGERED FET,mod_fingered_w_sweep_nmos_nf_64_lc_0.16_lch_0.08_lov_0.04_gateasym_0.00_w_8.0,17400,10080.0,2,8000.0,64,80.0,160.0,40.0,0.0,None,None,"3-Terminal Fingered FETs NMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'4489',FINGERED FET,mod_fingered_w_sweep_nmos_nf_32_lc_0.16_lch_0.08_lov_0.04_gateasym_0.00_w_8.0,17400,12240.0,2,8000.0,32,80.0,160.0,40.0,0.0,None,None,"3-Terminal Fingered FETs NMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'4490',FINGERED FET,mod_fingered_w_sweep_nmos_nf_16_lc_0.16_lch_0.08_lov_0.04_gateasym_0.00_w_8.0,17400,14400.0,2,8000.0,16,80.0,160.0,40.0,0.0,None,None,"3-Terminal Fingered FETs NMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'4491',FINGERED FET,mod_fingered_w_sweep_nmos_nf_8_lc_0.16_lch_0.08_lov_0.04_gateasym_0.00_w_8.0,17400,16560.0,2,8000.0,8,80.0,160.0,40.0,0.0,None,None,"3-Terminal Fingered FETs NMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'4492',FINGERED FET,mod_fingered_w_sweep_nmos_nf_4_lc_0.16_lch_0.08_lov_0.04_gateasym_0.00_w_8.0,17400,18720.0,2,8000.0,4,80.0,160.0,40.0,0.0,None,None,"3-Terminal Fingered FETs NMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'4493',FINGERED FET,mod_fingered_w_sweep_nmos_nf_2_lc_0.16_lch_0.08_lov_0.04_gateasym_0.00_w_8.0,17400,20880.0,2,8000.0,2,80.0,160.0,40.0,0.0,None,None,"3-Terminal Fingered FETs NMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'4494',FINGERED FET,mod_fingered_w_sweep_pmos_nf_64_lc_0.16_lch_0.08_lov_0.04_gateasym_0.00_w_8.0,17450,10080.0,2,8000.0,64,80.0,160.0,40.0,0.0,None,None,"3-Terminal Fingered FETs PMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'4495',FINGERED FET,mod_fingered_w_sweep_pmos_nf_32_lc_0.16_lch_0.08_lov_0.04_gateasym_0.00_w_8.0,17450,12240.0,2,8000.0,32,80.0,160.0,40.0,0.0,None,None,"3-Terminal Fingered FETs PMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'4496',FINGERED FET,mod_fingered_w_sweep_pmos_nf_16_lc_0.16_lch_0.08_lov_0.04_gateasym_0.00_w_8.0,17450,14400.0,2,8000.0,16,80.0,160.0,40.0,0.0,None,None,"3-Terminal Fingered FETs PMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'4497',FINGERED FET,mod_fingered_w_sweep_pmos_nf_8_lc_0.16_lch_0.08_lov_0.04_gateasym_0.00_w_8.0,17450,16560.0,2,8000.0,8,80.0,160.0,40.0,0.0,None,None,"3-Terminal Fingered FETs PMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'4498',FINGERED FET,mod_fingered_w_sweep_pmos_nf_4_lc_0.16_lch_0.08_lov_0.04_gateasym_0.00_w_8.0,17450,18720.0,2,8000.0,4,80.0,160.0,40.0,0.0,None,None,"3-Terminal Fingered FETs PMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'4499',FINGERED FET,mod_fingered_w_sweep_pmos_nf_2_lc_0.16_lch_0.08_lov_0.04_gateasym_0.00_w_8.0,17450,20880.0,2,8000.0,2,80.0,160.0,40.0,0.0,None,None,"3-Terminal Fingered FETs PMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'4500',FINGERED FET,mod_fingered_w_sweep_nmos_nf_64_lc_0.16_lch_0.08_lov_0.04_gateasym_0.00_w_16.0,17500,10080.0,2,16000.0,64,80.0,160.0,40.0,0.0,None,None,"3-Terminal Fingered FETs NMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'4501',FINGERED FET,mod_fingered_w_sweep_nmos_nf_32_lc_0.16_lch_0.08_lov_0.04_gateasym_0.00_w_16.0,17500,12240.0,2,16000.0,32,80.0,160.0,40.0,0.0,None,None,"3-Terminal Fingered FETs NMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'4502',FINGERED FET,mod_fingered_w_sweep_nmos_nf_16_lc_0.16_lch_0.08_lov_0.04_gateasym_0.00_w_16.0,17500,14400.0,2,16000.0,16,80.0,160.0,40.0,0.0,None,None,"3-Terminal Fingered FETs NMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'4503',FINGERED FET,mod_fingered_w_sweep_nmos_nf_8_lc_0.16_lch_0.08_lov_0.04_gateasym_0.00_w_16.0,17500,16560.0,2,16000.0,8,80.0,160.0,40.0,0.0,None,None,"3-Terminal Fingered FETs NMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'4504',FINGERED FET,mod_fingered_w_sweep_nmos_nf_4_lc_0.16_lch_0.08_lov_0.04_gateasym_0.00_w_16.0,17500,18720.0,2,16000.0,4,80.0,160.0,40.0,0.0,None,None,"3-Terminal Fingered FETs NMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'4505',FINGERED FET,mod_fingered_w_sweep_nmos_nf_2_lc_0.16_lch_0.08_lov_0.04_gateasym_0.00_w_16.0,17500,20880.0,2,16000.0,2,80.0,160.0,40.0,0.0,None,None,"3-Terminal Fingered FETs NMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'4506',FINGERED FET,mod_fingered_w_sweep_pmos_nf_64_lc_0.16_lch_0.08_lov_0.04_gateasym_0.00_w_16.0,17550,10080.0,2,16000.0,64,80.0,160.0,40.0,0.0,None,None,"3-Terminal Fingered FETs PMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'4507',FINGERED FET,mod_fingered_w_sweep_pmos_nf_32_lc_0.16_lch_0.08_lov_0.04_gateasym_0.00_w_16.0,17550,12240.0,2,16000.0,32,80.0,160.0,40.0,0.0,None,None,"3-Terminal Fingered FETs PMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'4508',FINGERED FET,mod_fingered_w_sweep_pmos_nf_16_lc_0.16_lch_0.08_lov_0.04_gateasym_0.00_w_16.0,17550,14400.0,2,16000.0,16,80.0,160.0,40.0,0.0,None,None,"3-Terminal Fingered FETs PMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'4509',FINGERED FET,mod_fingered_w_sweep_pmos_nf_8_lc_0.16_lch_0.08_lov_0.04_gateasym_0.00_w_16.0,17550,16560.0,2,16000.0,8,80.0,160.0,40.0,0.0,None,None,"3-Terminal Fingered FETs PMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'4510',FINGERED FET,mod_fingered_w_sweep_pmos_nf_4_lc_0.16_lch_0.08_lov_0.04_gateasym_0.00_w_16.0,17550,18720.0,2,16000.0,4,80.0,160.0,40.0,0.0,None,None,"3-Terminal Fingered FETs PMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'4511',FINGERED FET,mod_fingered_w_sweep_pmos_nf_2_lc_0.16_lch_0.08_lov_0.04_gateasym_0.00_w_16.0,17550,20880.0,2,16000.0,2,80.0,160.0,40.0,0.0,None,None,"3-Terminal Fingered FETs PMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'4512',FINGERED FET,mod_dummy_fingered_fet_tlm_nmos_w_4_lc_0.40_lch_0.40_lov_0.06_asym_0.0,0,23130.0,1,4000.0,0,400.0,400.0,60.0,0.0,None,None,"3-Terminal Folded FETs NMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'4513',FINGERED FET,mod_dummy_fingered_fet_tlm_pmos_w_4_lc_0.40_lch_0.40_lov_0.06_asym_0.0,50,23130.0,1,4000.0,0,400.0,400.0,60.0,0.0,None,None,"3-Terminal Folded FETs PMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'4514',FINGERED FET,mod_dummy_fingered_fet_tlm_nmos_w_4_lc_0.40_lch_0.20_lov_0.06_asym_0.0,100,23130.0,1,4000.0,0,200.0,400.0,60.0,0.0,None,None,"3-Terminal Folded FETs NMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'4515',FINGERED FET,mod_dummy_fingered_fet_tlm_pmos_w_4_lc_0.40_lch_0.20_lov_0.06_asym_0.0,150,23130.0,1,4000.0,0,200.0,400.0,60.0,0.0,None,None,"3-Terminal Folded FETs PMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'4516',FINGERED FET,mod_dummy_fingered_fet_tlm_nmos_w_4_lc_0.40_lch_0.16_lov_0.06_asym_0.0,200,23130.0,1,4000.0,0,160.0,400.0,60.0,0.0,None,None,"3-Terminal Folded FETs NMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'4517',FINGERED FET,mod_dummy_fingered_fet_tlm_pmos_w_4_lc_0.40_lch_0.16_lov_0.06_asym_0.0,250,23130.0,1,4000.0,0,160.0,400.0,60.0,0.0,None,None,"3-Terminal Folded FETs PMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'4518',FINGERED FET,mod_dummy_fingered_fet_tlm_nmos_w_4_lc_0.40_lch_0.14_lov_0.06_asym_0.0,300,23130.0,1,4000.0,0,140.0,400.0,60.0,0.0,None,None,"3-Terminal Folded FETs NMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'4519',FINGERED FET,mod_dummy_fingered_fet_tlm_pmos_w_4_lc_0.40_lch_0.14_lov_0.06_asym_0.0,350,23130.0,1,4000.0,0,140.0,400.0,60.0,0.0,None,None,"3-Terminal Folded FETs PMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'4520',FINGERED FET,mod_dummy_fingered_fet_tlm_nmos_w_4_lc_0.40_lch_0.12_lov_0.06_asym_0.0,400,23130.0,1,4000.0,0,120.0,400.0,60.0,0.0,None,None,"3-Terminal Folded FETs NMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'4521',FINGERED FET,mod_dummy_fingered_fet_tlm_pmos_w_4_lc_0.40_lch_0.12_lov_0.06_asym_0.0,450,23130.0,1,4000.0,0,120.0,400.0,60.0,0.0,None,None,"3-Terminal Folded FETs PMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'4522',FINGERED FET,mod_dummy_fingered_fet_tlm_nmos_w_4_lc_0.40_lch_0.10_lov_0.06_asym_0.0,500,23130.0,1,4000.0,0,100.0,400.0,60.0,0.0,None,None,"3-Terminal Folded FETs NMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'4523',FINGERED FET,mod_dummy_fingered_fet_tlm_pmos_w_4_lc_0.40_lch_0.10_lov_0.06_asym_0.0,550,23130.0,1,4000.0,0,100.0,400.0,60.0,0.0,None,None,"3-Terminal Folded FETs PMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'4524',FINGERED FET,mod_dummy_fingered_fet_tlm_nmos_w_4_lc_0.40_lch_0.08_lov_0.06_asym_0.0,600,23130.0,1,4000.0,0,80.0,400.0,60.0,0.0,None,None,"3-Terminal Folded FETs NMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'4525',FINGERED FET,mod_dummy_fingered_fet_tlm_pmos_w_4_lc_0.40_lch_0.08_lov_0.06_asym_0.0,650,23130.0,1,4000.0,0,80.0,400.0,60.0,0.0,None,None,"3-Terminal Folded FETs PMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'4526',FINGERED FET,mod_dummy_fingered_fet_tlm_nmos_w_4_lc_0.40_lch_0.07_lov_0.06_asym_0.0,700,23130.0,1,4000.0,0,70.0,400.0,60.0,0.0,None,None,"3-Terminal Folded FETs NMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'4527',FINGERED FET,mod_dummy_fingered_fet_tlm_pmos_w_4_lc_0.40_lch_0.07_lov_0.06_asym_0.0,750,23130.0,1,4000.0,0,70.0,400.0,60.0,0.0,None,None,"3-Terminal Folded FETs PMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'4528',FINGERED FET,mod_dummy_fingered_fet_tlm_nmos_w_4_lc_0.40_lch_0.06_lov_0.06_asym_0.0,800,23130.0,1,4000.0,0,60.0,400.0,60.0,0.0,None,None,"3-Terminal Folded FETs NMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'4529',FINGERED FET,mod_dummy_fingered_fet_tlm_pmos_w_4_lc_0.40_lch_0.06_lov_0.06_asym_0.0,850,23130.0,1,4000.0,0,60.0,400.0,60.0,0.0,None,None,"3-Terminal Folded FETs PMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'4530',FINGERED FET,mod_dummy_fingered_fet_tlm_nmos_w_4_lc_0.28_lch_0.40_lov_0.06_asym_0.0,900,23130.0,1,4000.0,0,400.0,280.0,60.0,0.0,None,None,"3-Terminal Folded FETs NMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'4531',FINGERED FET,mod_dummy_fingered_fet_tlm_pmos_w_4_lc_0.28_lch_0.40_lov_0.06_asym_0.0,950,23130.0,1,4000.0,0,400.0,280.0,60.0,0.0,None,None,"3-Terminal Folded FETs PMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'4532',FINGERED FET,mod_dummy_fingered_fet_tlm_nmos_w_4_lc_0.28_lch_0.20_lov_0.06_asym_0.0,1000,23130.0,1,4000.0,0,200.0,280.0,60.0,0.0,None,None,"3-Terminal Folded FETs NMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'4533',FINGERED FET,mod_dummy_fingered_fet_tlm_pmos_w_4_lc_0.28_lch_0.20_lov_0.06_asym_0.0,1050,23130.0,1,4000.0,0,200.0,280.0,60.0,0.0,None,None,"3-Terminal Folded FETs PMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'4534',FINGERED FET,mod_dummy_fingered_fet_tlm_nmos_w_4_lc_0.28_lch_0.16_lov_0.06_asym_0.0,1100,23130.0,1,4000.0,0,160.0,280.0,60.0,0.0,None,None,"3-Terminal Folded FETs NMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'4535',FINGERED FET,mod_dummy_fingered_fet_tlm_pmos_w_4_lc_0.28_lch_0.16_lov_0.06_asym_0.0,1150,23130.0,1,4000.0,0,160.0,280.0,60.0,0.0,None,None,"3-Terminal Folded FETs PMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'4536',FINGERED FET,mod_dummy_fingered_fet_tlm_nmos_w_4_lc_0.28_lch_0.14_lov_0.06_asym_0.0,1200,23130.0,1,4000.0,0,140.0,280.0,60.0,0.0,None,None,"3-Terminal Folded FETs NMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'4537',FINGERED FET,mod_dummy_fingered_fet_tlm_pmos_w_4_lc_0.28_lch_0.14_lov_0.06_asym_0.0,1250,23130.0,1,4000.0,0,140.0,280.0,60.0,0.0,None,None,"3-Terminal Folded FETs PMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'4538',FINGERED FET,mod_dummy_fingered_fet_tlm_nmos_w_4_lc_0.28_lch_0.12_lov_0.06_asym_0.0,1300,23130.0,1,4000.0,0,120.0,280.0,60.0,0.0,None,None,"3-Terminal Folded FETs NMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'4539',FINGERED FET,mod_dummy_fingered_fet_tlm_pmos_w_4_lc_0.28_lch_0.12_lov_0.06_asym_0.0,1350,23130.0,1,4000.0,0,120.0,280.0,60.0,0.0,None,None,"3-Terminal Folded FETs PMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'4540',FINGERED FET,mod_dummy_fingered_fet_tlm_nmos_w_4_lc_0.28_lch_0.10_lov_0.06_asym_0.0,1400,23130.0,1,4000.0,0,100.0,280.0,60.0,0.0,None,None,"3-Terminal Folded FETs NMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'4541',FINGERED FET,mod_dummy_fingered_fet_tlm_pmos_w_4_lc_0.28_lch_0.10_lov_0.06_asym_0.0,1450,23130.0,1,4000.0,0,100.0,280.0,60.0,0.0,None,None,"3-Terminal Folded FETs PMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'4542',FINGERED FET,mod_dummy_fingered_fet_tlm_nmos_w_4_lc_0.28_lch_0.08_lov_0.06_asym_0.0,1500,23130.0,1,4000.0,0,80.0,280.0,60.0,0.0,None,None,"3-Terminal Folded FETs NMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'4543',FINGERED FET,mod_dummy_fingered_fet_tlm_pmos_w_4_lc_0.28_lch_0.08_lov_0.06_asym_0.0,1550,23130.0,1,4000.0,0,80.0,280.0,60.0,0.0,None,None,"3-Terminal Folded FETs PMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'4544',FINGERED FET,mod_dummy_fingered_fet_tlm_nmos_w_4_lc_0.28_lch_0.07_lov_0.06_asym_0.0,1600,23130.0,1,4000.0,0,70.0,280.0,60.0,0.0,None,None,"3-Terminal Folded FETs NMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'4545',FINGERED FET,mod_dummy_fingered_fet_tlm_pmos_w_4_lc_0.28_lch_0.07_lov_0.06_asym_0.0,1650,23130.0,1,4000.0,0,70.0,280.0,60.0,0.0,None,None,"3-Terminal Folded FETs PMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'4546',FINGERED FET,mod_dummy_fingered_fet_tlm_nmos_w_4_lc_0.28_lch_0.06_lov_0.06_asym_0.0,1700,23130.0,1,4000.0,0,60.0,280.0,60.0,0.0,None,None,"3-Terminal Folded FETs NMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'4547',FINGERED FET,mod_dummy_fingered_fet_tlm_pmos_w_4_lc_0.28_lch_0.06_lov_0.06_asym_0.0,1750,23130.0,1,4000.0,0,60.0,280.0,60.0,0.0,None,None,"3-Terminal Folded FETs PMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'4548',FINGERED FET,mod_dummy_fingered_fet_tlm_nmos_w_4_lc_0.26_lch_0.40_lov_0.06_asym_0.0,1800,23130.0,1,4000.0,0,400.0,260.0,60.0,0.0,None,None,"3-Terminal Folded FETs NMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'4549',FINGERED FET,mod_dummy_fingered_fet_tlm_pmos_w_4_lc_0.26_lch_0.40_lov_0.06_asym_0.0,1850,23130.0,1,4000.0,0,400.0,260.0,60.0,0.0,None,None,"3-Terminal Folded FETs PMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'4550',FINGERED FET,mod_dummy_fingered_fet_tlm_nmos_w_4_lc_0.26_lch_0.20_lov_0.06_asym_0.0,1900,23130.0,1,4000.0,0,200.0,260.0,60.0,0.0,None,None,"3-Terminal Folded FETs NMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'4551',FINGERED FET,mod_dummy_fingered_fet_tlm_pmos_w_4_lc_0.26_lch_0.20_lov_0.06_asym_0.0,1950,23130.0,1,4000.0,0,200.0,260.0,60.0,0.0,None,None,"3-Terminal Folded FETs PMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'4552',FINGERED FET,mod_dummy_fingered_fet_tlm_nmos_w_4_lc_0.26_lch_0.16_lov_0.06_asym_0.0,2000,23130.0,1,4000.0,0,160.0,260.0,60.0,0.0,None,None,"3-Terminal Folded FETs NMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'4553',FINGERED FET,mod_dummy_fingered_fet_tlm_pmos_w_4_lc_0.26_lch_0.16_lov_0.06_asym_0.0,2050,23130.0,1,4000.0,0,160.0,260.0,60.0,0.0,None,None,"3-Terminal Folded FETs PMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'4554',FINGERED FET,mod_dummy_fingered_fet_tlm_nmos_w_4_lc_0.26_lch_0.14_lov_0.06_asym_0.0,2100,23130.0,1,4000.0,0,140.0,260.0,60.0,0.0,None,None,"3-Terminal Folded FETs NMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'4555',FINGERED FET,mod_dummy_fingered_fet_tlm_pmos_w_4_lc_0.26_lch_0.14_lov_0.06_asym_0.0,2150,23130.0,1,4000.0,0,140.0,260.0,60.0,0.0,None,None,"3-Terminal Folded FETs PMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'4556',FINGERED FET,mod_dummy_fingered_fet_tlm_nmos_w_4_lc_0.26_lch_0.12_lov_0.06_asym_0.0,2200,23130.0,1,4000.0,0,120.0,260.0,60.0,0.0,None,None,"3-Terminal Folded FETs NMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'4557',FINGERED FET,mod_dummy_fingered_fet_tlm_pmos_w_4_lc_0.26_lch_0.12_lov_0.06_asym_0.0,2250,23130.0,1,4000.0,0,120.0,260.0,60.0,0.0,None,None,"3-Terminal Folded FETs PMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'4558',FINGERED FET,mod_dummy_fingered_fet_tlm_nmos_w_4_lc_0.26_lch_0.10_lov_0.06_asym_0.0,2300,23130.0,1,4000.0,0,100.0,260.0,60.0,0.0,None,None,"3-Terminal Folded FETs NMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
